2025-06-23 05:02:27|fluke|tornillo|eb|sp|4th of july|dino roots
2025-06-26 18:14:57|tqm|alan|im|cc|otk trickster|1.6 hate nibble
2025-06-26 21:42:05|fluke|michael|cz|zm|buff zm|gargburn
2025-06-26 21:42:05|fluke|michael|gs|hg|nuevo comienzo|gps
2025-06-26 21:42:05|fluke|michael|ro|zm|hmr|gargburn
2025-06-26 21:42:05|fluke|michael|zm|sf|furstmech|aggro
2025-06-26 21:42:05|michael|fluke|gk|rb|aggro|cardsbolt
2025-06-26 21:42:05|michael|fluke|im|bc|control|watertina
2025-06-26 21:42:05|michael|fluke|sf|hg|aggro|blobfish wrappers
2025-06-26 22:58:14|fluke|craquinho|cc|im|aggro|control
2025-06-26 22:58:14|fluke|craquinho|sm|cz|deri gang|briar midrange
2025-06-26 22:58:14|fluke|craquinho|sp|im|control|control
2025-06-26 23:54:40|craquinho|jackmartin|bc|if|sham control|Unknown
2025-06-26 23:54:40|craquinho|jackmartin|ro|rb|hmr|Unknown
2025-06-26 23:54:40|craquinho|jackmartin|zm|cc|gargs|Unknown
2025-06-26 23:54:40|jackmartin|craquinho|cz|bf|Unknown|graves
2025-06-26 23:54:40|jackmartin|craquinho|im|gk|Unknown|tempo
2025-06-27 02:11:32|tbone|tqm|bc|rb|sham control|Unknown
2025-06-27 02:11:32|tbone|tqm|eb|sf|hunt gargs|Unknown
2025-06-27 02:11:32|tbone|tqm|im|cc|otk mecha|Unknown
2025-06-27 02:11:32|tbone|tqm|zm|ct|pyro mod|Unknown
2025-06-27 02:11:32|tqm|tbone|bf|nc|Unknown|powercap
2025-06-27 02:11:32|tqm|tbone|nc|im|Unknown|otk mecha
2025-06-27 02:11:32|tqm|tbone|zm|sf|Unknown|flowers
2025-06-27 08:53:36|snake eyes|valentinian|cc|rb|logbait|uncrackabolt
2025-06-27 08:53:36|snake eyes|valentinian|eb|sf|aggro|trollerflare
2025-06-27 08:53:36|snake eyes|valentinian|gs|hg|Unknown|telimps
2025-06-27 14:12:10|michael|tqm|gk|sm|aggro|midgargs
2025-06-27 14:12:10|michael|tqm|im|sf|control|fig gambling
2025-06-27 14:12:10|michael|tqm|sf|bf|tempo|lock boris out
2025-06-27 14:12:10|tqm|michael|gk|sm|amongustherapy|midgargs
2025-06-27 15:33:03|jackmartin|jaytrap|cz|zm|brotk|garg burn
2025-06-27 15:33:03|jackmartin|jaytrap|gk|sm|pile|horts
2025-06-27 15:33:03|jaytrap|jackmartin|bc|rb|carroot|boltbolt
2025-06-27 15:33:03|jaytrap|jackmartin|cc|bf|comboss|alchemic
2025-06-27 15:33:03|jaytrap|jackmartin|eb|cc|mr.feast|ramona
2025-06-27 16:31:54|jackmartin|tbone|cz|rb|brotk|Unknown
2025-06-27 16:31:54|jackmartin|tbone|gk|zm|pile|Unknown
2025-06-27 16:31:54|jackmartin|tbone|rb|cc|boltbolt|Unknown
2025-06-27 16:31:54|tbone|jackmartin|gk|im|Unknown|Unknown
2025-06-27 16:31:54|tbone|jackmartin|im|cc|Unknown|ramona
2025-06-27 23:47:24|jackmartin|tqm|cz|sm|brotk|soss
2025-06-27 23:47:24|jackmartin|tqm|im|sp|science pile|radiotherapy
2025-06-27 23:47:24|jackmartin|tqm|rb|nc|boltbolt|transposition
2025-06-27 23:47:24|tqm|jackmartin|bf|cc|lock boris out|ramona
2025-06-27 23:47:24|tqm|jackmartin|sf|rb|fig gambling|boltbolt
2025-06-28 00:35:47|craquinho|jackmartin|bf|cz|lockout|Unknown
2025-06-28 00:35:47|craquinho|jackmartin|ct|im|amphibious aggro|Unknown
2025-06-28 00:35:47|craquinho|jackmartin|sf|rb|midrange|Unknown
2025-06-28 02:39:23|tbone|tqm|gk|im|fruits|Unknown
2025-06-28 02:39:23|tbone|tqm|hg|cz|conjure leap|Unknown
2025-06-28 02:39:23|tbone|tqm|rb|sf|king leap|Unknown
2025-06-28 02:39:23|tbone|tqm|zm|cc|trickmech|Unknown
2025-06-28 02:39:23|tqm|tbone|zm|bc|Unknown|sham control
2025-06-28 07:37:22|michael|valentinian|eb|cz|seacret|stallzilla
2025-06-28 07:37:22|michael|valentinian|if|bc|spacestars|sham control
2025-06-28 07:37:22|michael|valentinian|sf|rb|Unknown|uncracabolt
2025-06-28 07:37:22|valentinian|michael|hg|cz|telimps|Unknown
2025-06-28 07:37:22|valentinian|michael|im|sf|otk trickster|Unknown
2025-06-28 07:37:22|valentinian|michael|rb|cz|uncracabolt|Unknown
2025-06-28 07:37:22|valentinian|michael|ro|eb|hmr|seacret
2025-06-28 08:50:26|michael|valentinian|cc|eb|Unknown|Unknown
2025-06-28 08:50:26|michael|valentinian|cz|hg|Unknown|Unknown
2025-06-28 08:50:26|michael|valentinian|sf|eb|Unknown|Unknown
2025-06-28 08:50:26|michael|valentinian|zm|gk|Unknown|Unknown
2025-06-28 08:50:26|valentinian|michael|bc|if|Unknown|Unknown
2025-06-28 12:38:43|tbone|valentinian|bc|nt|sham control|plank control
2025-06-28 12:38:43|tbone|valentinian|hg|cz|conjure leap|rings
2025-06-28 12:38:43|tbone|valentinian|rb|cc|king leap|logbait
2025-06-28 12:38:43|tbone|valentinian|sp|eb|roots|feast control
2025-06-28 12:38:43|valentinian|tbone|ro|zm|hmr|trickmech
2025-06-28 13:25:18|tqm|vector|zm|cc|garg mech|slogbait
2025-06-28 13:25:18|vector|tqm|bf|gk|lock the bathroom|amongustherapy
2025-06-28 13:25:18|vector|tqm|gs|im|savage may|otk trickster
2025-06-28 13:25:18|vector|tqm|nt|sf|piport|fig gambling
2025-06-28 13:25:18|vector|tqm|sm|cz|midgargs|thingy
2025-06-28 15:01:58|alan|tqm|bc|im|1.6 trolltina|kaleidoscope
2025-06-28 15:01:58|alan|tqm|gs|zm|1.61 pile|garg mech
2025-06-28 15:01:58|tqm|alan|ct|eb|wettron|1.6 explosive area
2025-06-28 15:01:58|tqm|alan|if|cz|spacestars|1.6 apollination
2025-06-28 15:01:58|tqm|alan|nc|im|transposition|1.6 unsynchronized
2025-06-28 15:01:58|tqm|alan|sf|nt|fig gambling|1.6 gravest sport
2025-06-28 17:39:45|valentinian|tbone|bc|hg|Unknown|Unknown
2025-06-28 17:39:45|valentinian|tbone|hg|bc|Unknown|Unknown
2025-06-28 17:39:45|valentinian|tbone|im|sf|Unknown|Unknown
2025-06-28 18:56:31|div|valentinian|cc|im|aggro|pets
2025-06-28 18:56:31|div|valentinian|ct|im|amphibious|busticia?
2025-06-28 18:56:31|div|valentinian|eb|bc|midrange|control
2025-06-28 18:56:31|div|valentinian|zm|ro|pyro|modded hmr
2025-06-28 19:44:51|div|michael|cc|im|Unknown|Unknown
2025-06-28 19:44:51|div|michael|zm|sf|Unknown|Unknown
2025-06-28 19:50:47|craquinho|valentinian|sm|bc|midgargs|sham control
2025-06-28 19:50:47|valentinian|craquinho|bc|bf|sham control|lockout
2025-06-28 19:50:47|valentinian|craquinho|if|ct|spacestars|amphibious aggro
2025-06-28 19:50:47|valentinian|craquinho|im|sp|otk trickster|radiotherapy
2025-06-28 21:09:26|hexada|michael|gk|nt|dino|tanktuna
2025-06-28 21:09:26|hexada|michael|rb|cz|unhexable|valuezilla
2025-06-28 21:09:26|hexada|michael|sf|eb|flowerman|secreate
2025-06-28 21:09:26|hexada|michael|zm|cc|gargs metch|lily of the valley
2025-06-28 21:09:26|michael|hexada|if|ct|spacestars|control
2025-06-28 21:09:26|michael|hexada|sf|hg|tempo|broth
2025-06-28 22:27:56|tqm|valentinian|nc|rb|transposition|biiiiiiiiiiiiiiiiiiigbolt
2025-06-28 22:27:56|tqm|valentinian|sm|bc|midgargs|sham control
2025-06-28 22:27:56|valentinian|tqm|cz|bf|otk apotato|lock boris out
2025-06-28 22:27:56|valentinian|tqm|hg|gk|modded ykm|amongustherapy
2025-06-28 22:27:56|valentinian|tqm|im|sf|otk trickster|fig gambling
2025-06-28 22:27:56|valentinian|tqm|ro|if|hmr|spacestars
2025-06-29 08:18:45|div|tornillo|bc|nt|no wnb control|midgraves
2025-06-29 08:18:45|div|tornillo|eb|nc|midrange|control
2025-06-29 08:18:45|div|tornillo|zm|gk|pyro|midrange
2025-06-29 12:04:02|tbone|vector|cz|nt|mopzilla|piport
2025-06-29 12:04:02|vector|tbone|bf|gs|ltb|nuthouse
2025-06-29 12:04:02|vector|tbone|cc|if|slogbait|gravemid
2025-06-29 12:04:02|vector|tbone|gk|rb|espresso aggro|king leap
2025-06-29 12:04:02|vector|tbone|nc|eb|corolla|gargs
2025-06-29 13:29:31|michael|valentinian|gk|im|aggro|otk trickster
2025-06-29 13:29:31|valentinian|michael|bf|ct|modded lockout|gourdtron
2025-06-29 13:29:31|valentinian|michael|gs|rb|modded abeans|boltbolt
2025-06-29 13:29:31|valentinian|michael|hg|gk|modded ykm|aggro
2025-06-29 13:29:31|valentinian|michael|ro|rb|hmr|boltbolt
2025-06-29 14:33:03|michael|valentinian|cc|hg|log bait|conjures
2025-06-29 14:33:03|michael|valentinian|gk|hg|aggro|conjures
2025-06-29 14:33:03|michael|valentinian|rb|ct|bustbolt|amphitron
2025-06-29 14:33:03|michael|valentinian|sf|hg|tempo|conjures
2025-06-29 14:33:03|valentinian|michael|bc|if|control|spacestars
2025-06-29 14:33:48|michael|craquinho|gk|sm|aggro|midgargs
2025-06-29 14:33:48|michael|craquinho|rb|ro|bustbolt|hmr
2025-06-29 14:33:48|michael|craquinho|sf|zm|tempo|pyro
2025-06-29 18:27:57|div|michael|bc|im|Unknown|control
2025-06-29 18:27:57|michael|div|cc|zm|aggro|Unknown
2025-06-29 18:27:57|michael|div|gk|sm|aggro|Unknown
2025-06-29 18:27:57|michael|div|if|cc|spacestars|Unknown
2025-06-29 18:27:57|michael|div|sf|nt|tempo|Unknown
2025-06-29 19:33:52|div|valentinian|sm|ro|midgargs|hmr
2025-06-29 19:33:52|div|valentinian|zm|cz|pyromania|stallzilla
2025-06-29 19:33:52|valentinian|div|cz|eb|stallzilla|aggro
2025-06-29 19:33:52|valentinian|div|if|sf|spacestars|trollflare
2025-06-29 19:33:52|valentinian|div|im|bc|otk trickster|sham control
2025-06-29 19:33:52|valentinian|div|zm|cc|pyromania|aggro
2025-06-29 19:46:00|jackmartin|div|cz|eb|brotk|Unknown
2025-06-29 19:46:00|jackmartin|div|im|bc|science pile|Unknown
2025-06-29 19:46:00|jackmartin|div|sf|zm|freight|Unknown
2025-06-29 20:36:45|craquinho|tbone|zm|sf|pyro modded|flowers
2025-06-29 20:36:45|tbone|craquinho|bc|bf|sham control|lockout
2025-06-29 20:36:45|tbone|craquinho|eb|bc|hunt gargs|sham control
2025-06-29 20:36:45|tbone|craquinho|rb|ro|king leap|hmr modded
2025-06-29 21:24:56|jackmartin|valentinian|sf|bf|Unknown|Unknown
2025-06-29 21:24:56|jackmartin|valentinian|sm|nc|Unknown|Unknown
2025-06-29 21:24:56|jackmartin|valentinian|sp|rb|Unknown|Unknown
2025-06-29 21:24:56|valentinian|jackmartin|bf|bc|Unknown|Unknown
2025-06-29 21:24:56|valentinian|jackmartin|ct|rb|Unknown|Unknown
2025-06-29 21:24:56|valentinian|jackmartin|gk|rb|Unknown|Unknown
2025-06-29 21:24:56|valentinian|jackmartin|if|gs|Unknown|Unknown
2025-06-29 23:33:12|jaytrap|tbone|gk|hg|osomsis|conjure leap
2025-06-29 23:33:12|tbone|jaytrap|cz|sm|mopzilla|fossil solo
2025-06-29 23:33:12|tbone|jaytrap|gs|eb|pbeans|flamenco otk
2025-06-29 23:33:12|tbone|jaytrap|rb|gs|king leap|pbeans
2025-06-30 02:32:38|senti|tbone|gk|rb|bbp|king leap
2025-06-30 02:32:38|tbone|senti|bc|hg|sham control|quimps
2025-06-30 02:32:38|tbone|senti|gk|bf|fruits|sigma boy
2025-06-30 02:32:38|tbone|senti|im|cc|otk mecha|other
2025-06-30 13:26:05|first hero|tqm|nt|nc|Unknown|Unknown
2025-06-30 13:26:05|first hero|tqm|ro|im|Unknown|Unknown
2025-06-30 13:26:05|first hero|tqm|zm|cz|Unknown|Unknown
2025-06-30 13:26:05|tqm|first hero|if|sf|Unknown|Unknown
2025-06-30 13:29:47|div|tbone|bc|if|Unknown|midraiser
2025-06-30 13:29:47|div|tbone|cc|im|Unknown|otk mecha
2025-06-30 13:29:47|div|tbone|eb|cc|Unknown|logbait mod
2025-06-30 13:29:47|tbone|div|bc|sm|sham control|Unknown
2025-06-30 13:29:47|tbone|div|ct|zm|amph aggro|Unknown
2025-06-30 13:29:47|tbone|div|eb|sf|midgargs|Unknown
2025-06-30 13:29:47|tbone|div|nt|ro|tanktuna|Unknown
2025-06-30 13:52:56|first hero|adil|hg|cz|Unknown|Unknown
2025-06-30 13:52:56|first hero|adil|rb|sf|Unknown|Unknown
2025-06-30 13:52:56|first hero|adil|sf|zm|Unknown|Unknown
2025-06-30 14:05:15|valentinian|div|if|cc|spacestars|Unknown
2025-06-30 14:05:15|valentinian|div|im|bc|Unknown|Unknown
2025-06-30 14:05:15|valentinian|div|ro|zm|hmr|Unknown
2025-06-30 14:31:27|valentinian|div|cz|zm|apotk|Unknown
2025-06-30 14:31:27|valentinian|div|im|sf|otk trickster|Unknown
2025-06-30 14:31:27|valentinian|div|rb|cc|mecha control|Unknown
2025-06-30 15:27:31|div|maker|cc|rb|Unknown|pilester
2025-06-30 15:27:31|div|maker|im|sf|Unknown|tempo
2025-06-30 15:27:31|maker|div|gk|bf|trying to espresso|Unknown
2025-06-30 15:27:31|maker|div|im|bc|bigticia|Unknown
2025-06-30 15:27:31|maker|div|nt|ct|heavy weapons control|Unknown
2025-06-30 15:27:31|maker|div|sf|rb|tempo|Unknown
2025-06-30 17:29:57|first hero|maker|eb|gs|Unknown|dark sanctuary
2025-06-30 17:29:57|first hero|maker|ro|rb|Unknown|mecha control
2025-06-30 17:29:57|maker|first hero|cz|hg|asriel legacy|Unknown
2025-06-30 17:29:57|maker|first hero|nt|gk|heavy weapons control|Unknown
2025-06-30 17:29:57|maker|first hero|sf|zm|tempo|Unknown
2025-06-30 18:50:22|div|jackmartin|cc|im|pod aggro|Unknown
2025-06-30 18:50:22|div|jackmartin|im|cz|busticia|Unknown
2025-06-30 18:50:22|div|jackmartin|nc|rb|good|bolt bolt
2025-06-30 18:50:22|jackmartin|div|gk|sm|Unknown|garg pile
2025-06-30 22:26:36|first hero|tbone|sf|im|soft and wet|otk mecha
2025-06-30 22:26:36|tbone|first hero|gk|hg|fruits|ykm
2025-06-30 22:26:36|tbone|first hero|sm|ro|whaleorah|lmao good luck winning
2025-06-30 22:26:36|tbone|first hero|sp|zm|roots|lawnmower
2025-07-01 00:14:55|tbone|valentinian|eb|ro|hunt gargs|hmr
2025-07-01 00:14:55|tbone|valentinian|zm|cz|pyro|ringzilla
2025-07-01 00:14:55|valentinian|tbone|bc|hg|sham control|Unknown
2025-07-01 00:14:55|valentinian|tbone|im|sp|otk trickster|roots
2025-07-01 00:14:55|valentinian|tbone|zm|sp|pyro|roots
2025-07-01 13:31:28|mono|tqm|cc|if|Unknown|Unknown
2025-07-01 13:31:28|mono|tqm|im|nc|Unknown|Unknown
2025-07-01 13:31:28|mono|tqm|ro|im|Unknown|Unknown
2025-07-01 13:31:28|tqm|mono|cz|hg|Unknown|Unknown
2025-07-01 13:31:28|tqm|mono|gk|bf|Unknown|Unknown
2025-07-01 13:31:28|tqm|mono|sf|eb|Unknown|Unknown
2025-07-01 13:31:28|tqm|mono|sm|nc|Unknown|Unknown
2025-07-01 14:05:14|maker|first hero|if|ro|deadly tempo|Unknown
2025-07-01 14:05:14|maker|first hero|nc|sm|cyboil|Unknown
2025-07-01 14:05:14|maker|first hero|sp|sm|dino roots|Unknown
2025-07-01 14:05:14|maker|first hero|zm|cz|pyro|Unknown
2025-07-02 02:58:56|slewer|tbone|rb|bc|bolt bolt|sham control
2025-07-02 02:58:56|slewer|tbone|sb|sp|telimps|roots
2025-07-02 02:58:56|tbone|slewer|hg|gk|conjure leap|control
2025-07-02 02:58:56|tbone|slewer|im|sf|otk mecha|sunscreen
2025-07-02 02:58:56|tbone|slewer|rb|sf|king leap|sunscreen
2025-07-02 02:58:56|tbone|slewer|sf|sm|jp|pablos yeezys
2025-07-02 14:24:19|sheep|tbone|cc|if|Unknown|Unknown
2025-07-02 14:24:19|sheep|tbone|gk|zm|Unknown|Unknown
2025-07-02 14:24:19|sheep|tbone|hg|bc|Unknown|Unknown
2025-07-02 14:24:19|sheep|tbone|nc|im|Unknown|Unknown
2025-07-02 14:24:19|tbone|sheep|gk|hg|Unknown|Unknown
2025-07-02 14:24:19|tbone|sheep|sf|im|Unknown|Unknown
2025-07-02 18:58:40|jackmartin|tqm|sf|sm|Unknown|Unknown
2025-07-02 18:58:40|jackmartin|tqm|sm|nc|Unknown|Unknown
2025-07-02 18:58:40|tqm|jackmartin|gk|rb|Unknown|Unknown
2025-07-02 18:58:40|tqm|jackmartin|im|cz|Unknown|Unknown
2025-07-02 18:58:40|tqm|jackmartin|sf|zm|Unknown|Unknown
2025-07-02 18:58:40|tqm|jackmartin|zm|nc|Unknown|Unknown
2025-07-03 05:01:23|senti|tornillo|cc|rb|Unknown|Unknown
2025-07-03 05:01:23|senti|tornillo|gk|im|Unknown|Unknown
2025-07-03 05:01:23|senti|tornillo|hg|cc|Unknown|Unknown
2025-07-03 05:01:23|tornillo|senti|bc|im|Unknown|Unknown
2025-07-03 05:01:23|tornillo|senti|nt|ct|Unknown|Unknown
2025-07-03 16:09:44|tbone|valentinian|cz|rb|Unknown|mecha control
2025-07-03 16:09:44|tbone|valentinian|hg|sf|Unknown|trollflare
2025-07-03 16:09:44|tbone|valentinian|if|ro|Unknown|hmr
2025-07-03 16:09:44|valentinian|tbone|bc|nt|sham control|Unknown
2025-07-03 16:09:44|valentinian|tbone|hg|bc|ykm|Unknown
2025-07-03 16:09:44|valentinian|tbone|im|sp|otk trickster|roots
2025-07-03 16:09:44|valentinian|tbone|ro|eb|hmr|hunt gargs
2025-07-03 17:15:27|valentinian|craquinho|im|cz|Unknown|Unknown
2025-07-03 17:15:27|valentinian|craquinho|rb|nc|Unknown|Unknown
